,Unnamed: 0,Unnamed: 0.1,category,filename,label,shard_iid,shard_non_iid,shape
262,262,470,Charlock,train_256x256x3/Charlock/8d16914a3.png,1,3,6,"(322, 322, 3)"
263,263,546,Charlock,train_256x256x3/Charlock/c0aac7fc2.png,1,3,6,"(896, 896, 3)"
264,264,620,Charlock,train_256x256x3/Charlock/eb9d116cf.png,1,2,6,"(364, 364, 3)"
265,265,409,Charlock,train_256x256x3/Charlock/6aae02cb3.png,1,0,6,"(165, 165, 3)"
266,266,407,Charlock,train_256x256x3/Charlock/6a773e6f5.png,1,4,6,"(486, 486, 3)"
267,267,440,Charlock,train_256x256x3/Charlock/7b28fc70e.png,1,1,6,"(168, 168, 3)"
268,268,515,Charlock,train_256x256x3/Charlock/ad5acca39.png,1,1,6,"(441, 441, 3)"
269,269,316,Charlock,train_256x256x3/Charlock/2097eebd0.png,1,4,6,"(371, 371, 3)"
270,270,629,Charlock,train_256x256x3/Charlock/eeee1a97b.png,1,3,6,"(438, 438, 3)"
271,271,446,Charlock,train_256x256x3/Charlock/7f251fb9d.png,1,5,6,"(1129, 1129, 3)"
272,272,279,Charlock,train_256x256x3/Charlock/0e51b1876.png,1,6,6,"(370, 370, 3)"
273,273,452,Charlock,train_256x256x3/Charlock/82b303659.png,1,2,6,"(509, 509, 3)"
274,274,305,Charlock,train_256x256x3/Charlock/1b534df5b.png,1,4,6,"(402, 402, 3)"
275,275,342,Charlock,train_256x256x3/Charlock/3ba14a843.png,1,6,6,"(171, 171, 3)"
276,276,544,Charlock,train_256x256x3/Charlock/bfab71be4.png,1,7,6,"(473, 473, 3)"
277,277,614,Charlock,train_256x256x3/Charlock/e795c53c9.png,1,7,6,"(483, 483, 3)"
278,278,408,Charlock,train_256x256x3/Charlock/6a84bdf5f.png,1,8,6,"(238, 238, 3)"
279,279,344,Charlock,train_256x256x3/Charlock/3d32fbf63.png,1,0,6,"(524, 524, 3)"
280,280,640,Charlock,train_256x256x3/Charlock/f5eec02cf.png,1,1,6,"(195, 195, 3)"
281,281,571,Charlock,train_256x256x3/Charlock/cdbf55495.png,1,4,6,"(163, 163, 3)"
282,282,609,Charlock,train_256x256x3/Charlock/e28fd1de4.png,1,9,6,"(160, 160, 3)"
283,283,502,Charlock,train_256x256x3/Charlock/a501dcf4b.png,1,7,6,"(321, 321, 3)"
284,284,304,Charlock,train_256x256x3/Charlock/1b31ec656.png,1,1,6,"(136, 136, 3)"
285,285,284,Charlock,train_256x256x3/Charlock/10b7d4de4.png,1,8,6,"(326, 326, 3)"
286,286,271,Charlock,train_256x256x3/Charlock/0a7e1ca41.png,1,8,6,"(484, 484, 3)"
287,287,365,Charlock,train_256x256x3/Charlock/4e4234576.png,1,5,6,"(316, 316, 3)"
288,288,399,Charlock,train_256x256x3/Charlock/67af4b8ca.png,1,9,6,"(358, 358, 3)"
289,289,647,Charlock,train_256x256x3/Charlock/fc584691c.png,1,9,6,"(129, 129, 3)"
290,290,604,Charlock,train_256x256x3/Charlock/df7d711a9.png,1,1,6,"(1148, 1148, 3)"
291,291,469,Charlock,train_256x256x3/Charlock/8cc7a03c6.png,1,3,6,"(434, 434, 3)"
292,292,473,Charlock,train_256x256x3/Charlock/8df0f80e9.png,1,8,6,"(402, 402, 3)"
293,293,374,Charlock,train_256x256x3/Charlock/566cd15f1.png,1,5,6,"(475, 475, 3)"
294,294,580,Charlock,train_256x256x3/Charlock/d37702684.png,1,7,6,"(586, 586, 3)"
295,295,568,Charlock,train_256x256x3/Charlock/ca8f0f871.png,1,3,6,"(476, 476, 3)"
296,296,318,Charlock,train_256x256x3/Charlock/23bf27e1f.png,1,5,6,"(163, 163, 3)"
297,297,523,Charlock,train_256x256x3/Charlock/b10fcd298.png,1,0,6,"(386, 386, 3)"
298,298,491,Charlock,train_256x256x3/Charlock/9b419387b.png,1,2,6,"(531, 531, 3)"
299,299,464,Charlock,train_256x256x3/Charlock/89b586174.png,1,0,6,"(383, 383, 3)"
300,300,351,Charlock,train_256x256x3/Charlock/420c6475c.png,1,8,6,"(180, 180, 3)"
301,301,277,Charlock,train_256x256x3/Charlock/0dba71eba.png,1,6,6,"(779, 779, 3)"
302,302,513,Charlock,train_256x256x3/Charlock/abb06eb1e.png,1,0,6,"(124, 124, 3)"
303,303,608,Charlock,train_256x256x3/Charlock/e262e89e9.png,1,5,6,"(426, 426, 3)"
304,304,380,Charlock,train_256x256x3/Charlock/5c75eae98.png,1,6,6,"(194, 194, 3)"
305,305,528,Charlock,train_256x256x3/Charlock/b50f12de9.png,1,7,6,"(198, 198, 3)"
306,306,628,Charlock,train_256x256x3/Charlock/ee4a02bf9.png,1,9,6,"(395, 395, 3)"
307,307,562,Charlock,train_256x256x3/Charlock/c8b44af53.png,1,5,6,"(976, 976, 3)"
308,308,588,Charlock,train_256x256x3/Charlock/d8da05d11.png,1,5,6,"(133, 133, 3)"
309,309,642,Charlock,train_256x256x3/Charlock/f7edd4688.png,1,6,6,"(332, 332, 3)"
310,310,643,Charlock,train_256x256x3/Charlock/f81c60e7b.png,1,2,6,"(156, 156, 3)"
311,311,381,Charlock,train_256x256x3/Charlock/5ca18ec83.png,1,6,6,"(379, 379, 3)"
312,312,592,Charlock,train_256x256x3/Charlock/da2aa8585.png,1,8,6,"(399, 399, 3)"
313,313,270,Charlock,train_256x256x3/Charlock/09f038ce4.png,1,7,6,"(192, 192, 3)"
314,314,462,Charlock,train_256x256x3/Charlock/88c5a0b11.png,1,0,6,"(381, 381, 3)"
315,315,388,Charlock,train_256x256x3/Charlock/60d99c56c.png,1,7,6,"(172, 172, 3)"
316,316,551,Charlock,train_256x256x3/Charlock/c291766ce.png,1,5,6,"(485, 485, 3)"
317,317,350,Charlock,train_256x256x3/Charlock/412966c74.png,1,7,6,"(360, 360, 3)"
318,318,433,Charlock,train_256x256x3/Charlock/7603e9dc8.png,1,5,6,"(1225, 1225, 3)"
319,319,298,Charlock,train_256x256x3/Charlock/1716acd53.png,1,1,6,"(479, 479, 3)"
320,320,552,Charlock,train_256x256x3/Charlock/c2a1c8163.png,1,5,6,"(238, 238, 3)"
321,321,530,Charlock,train_256x256x3/Charlock/b53281833.png,1,3,6,"(188, 188, 3)"
322,322,275,Charlock,train_256x256x3/Charlock/0cf0581b1.png,1,9,6,"(356, 356, 3)"
323,323,650,Charlock,train_256x256x3/Charlock/fd5021432.png,1,5,6,"(990, 990, 3)"
324,324,417,Charlock,train_256x256x3/Charlock/6ea9a8d71.png,1,9,6,"(1520, 1521, 3)"
325,325,490,Charlock,train_256x256x3/Charlock/9ae330eda.png,1,7,6,"(182, 182, 3)"
326,326,402,Charlock,train_256x256x3/Charlock/69734d263.png,1,7,6,"(182, 182, 3)"
327,327,329,Charlock,train_256x256x3/Charlock/32fc83278.png,1,3,6,"(154, 154, 3)"
328,328,410,Charlock,train_256x256x3/Charlock/6b0964b5e.png,1,1,6,"(226, 226, 3)"
329,329,521,Charlock,train_256x256x3/Charlock/afba2f2ad.png,1,7,6,"(147, 147, 3)"
330,330,503,Charlock,train_256x256x3/Charlock/a51f29e7d.png,1,1,6,"(138, 138, 3)"
331,331,312,Charlock,train_256x256x3/Charlock/1fb63feb5.png,1,4,6,"(1136, 1136, 3)"
332,332,606,Charlock,train_256x256x3/Charlock/e23998a9b.png,1,6,6,"(401, 401, 3)"
333,333,622,Charlock,train_256x256x3/Charlock/ec48facfa.png,1,8,6,"(347, 347, 3)"
334,334,645,Charlock,train_256x256x3/Charlock/fc0a2a9b8.png,1,4,6,"(659, 659, 3)"
335,335,605,Charlock,train_256x256x3/Charlock/dfb3d9a79.png,1,1,6,"(147, 147, 3)"
336,336,357,Charlock,train_256x256x3/Charlock/476068dcb.png,1,5,6,"(959, 959, 3)"
337,337,646,Charlock,train_256x256x3/Charlock/fc3e15a2e.png,1,9,6,"(335, 335, 3)"
338,338,403,Charlock,train_256x256x3/Charlock/69ee68f42.png,1,4,6,"(150, 150, 3)"
339,339,540,Charlock,train_256x256x3/Charlock/bde26ebbb.png,1,4,6,"(730, 730, 3)"
340,340,624,Charlock,train_256x256x3/Charlock/ec84cacfe.png,1,0,6,"(324, 324, 3)"
341,341,366,Charlock,train_256x256x3/Charlock/503bc583a.png,1,9,6,"(351, 351, 3)"
342,342,564,Charlock,train_256x256x3/Charlock/c9601d3ab.png,1,3,6,"(159, 159, 3)"
343,343,424,Charlock,train_256x256x3/Charlock/7249f8ad5.png,1,2,6,"(168, 168, 3)"
344,344,353,Charlock,train_256x256x3/Charlock/42868a82d.png,1,5,6,"(496, 496, 3)"
345,345,355,Charlock,train_256x256x3/Charlock/447c52f72.png,1,7,6,"(311, 311, 3)"
346,346,586,Charlock,train_256x256x3/Charlock/d8690d738.png,1,9,6,"(446, 446, 3)"
347,347,547,Charlock,train_256x256x3/Charlock/c0ae1e074.png,1,8,6,"(428, 428, 3)"
348,348,487,Charlock,train_256x256x3/Charlock/99a661104.png,1,6,6,"(656, 656, 3)"
349,349,339,Charlock,train_256x256x3/Charlock/3ac96f88f.png,1,8,6,"(1029, 1029, 3)"
350,350,610,Charlock,train_256x256x3/Charlock/e5868b452.png,1,1,6,"(154, 154, 3)"
351,351,412,Charlock,train_256x256x3/Charlock/6ccccc87f.png,1,6,6,"(664, 664, 3)"
352,352,340,Charlock,train_256x256x3/Charlock/3b2ae0151.png,1,9,6,"(862, 862, 3)"
353,353,456,Charlock,train_256x256x3/Charlock/84e4249ae.png,1,1,6,"(400, 400, 3)"
354,354,474,Charlock,train_256x256x3/Charlock/8f4d248bd.png,1,8,6,"(492, 492, 3)"
355,355,396,Charlock,train_256x256x3/Charlock/66815e7fd.png,1,1,6,"(244, 244, 3)"
356,356,616,Charlock,train_256x256x3/Charlock/e84b5ba79.png,1,7,6,"(140, 140, 3)"
357,357,634,Charlock,train_256x256x3/Charlock/f11e74453.png,1,8,6,"(188, 188, 3)"
358,358,450,Charlock,train_256x256x3/Charlock/819cf3a32.png,1,3,6,"(275, 275, 3)"
359,359,583,Charlock,train_256x256x3/Charlock/d5f629eb0.png,1,8,6,"(121, 121, 3)"
360,360,330,Charlock,train_256x256x3/Charlock/34842c4a1.png,1,0,6,"(837, 837, 3)"
361,361,295,Charlock,train_256x256x3/Charlock/167202290.png,1,6,6,"(171, 171, 3)"
362,362,504,Charlock,train_256x256x3/Charlock/a5470a35a.png,1,0,6,"(480, 480, 3)"
363,363,578,Charlock,train_256x256x3/Charlock/d31803377.png,1,1,6,"(245, 245, 3)"
364,364,320,Charlock,train_256x256x3/Charlock/270209308.png,1,3,6,"(289, 289, 3)"
365,365,454,Charlock,train_256x256x3/Charlock/84281dd7c.png,1,4,6,"(886, 886, 3)"
366,366,414,Charlock,train_256x256x3/Charlock/6dd8febb5.png,1,4,6,"(181, 181, 3)"
367,367,418,Charlock,train_256x256x3/Charlock/6ed6398a3.png,1,4,6,"(504, 504, 3)"
368,368,317,Charlock,train_256x256x3/Charlock/20b955bc3.png,1,2,6,"(495, 495, 3)"
369,369,618,Charlock,train_256x256x3/Charlock/ea31723d5.png,1,3,6,"(768, 768, 3)"
370,370,337,Charlock,train_256x256x3/Charlock/385a498a1.png,1,0,6,"(464, 464, 3)"
371,371,603,Charlock,train_256x256x3/Charlock/df586ac63.png,1,2,6,"(733, 733, 3)"
372,372,391,Charlock,train_256x256x3/Charlock/63a15c42c.png,1,8,6,"(135, 135, 3)"
373,373,632,Charlock,train_256x256x3/Charlock/f0a9c3b66.png,1,3,6,"(626, 626, 3)"
374,374,459,Charlock,train_256x256x3/Charlock/8705afe70.png,1,8,6,"(1252, 1252, 3)"
375,375,631,Charlock,train_256x256x3/Charlock/efdd9e2ea.png,1,2,6,"(335, 335, 3)"
376,376,300,Charlock,train_256x256x3/Charlock/17fa6cd9c.png,1,6,6,"(203, 203, 3)"
377,377,434,Charlock,train_256x256x3/Charlock/781470a54.png,1,7,6,"(214, 214, 3)"
378,378,533,Charlock,train_256x256x3/Charlock/b8421d027.png,1,5,6,"(932, 932, 3)"
379,379,338,Charlock,train_256x256x3/Charlock/3981b625f.png,1,6,6,"(121, 121, 3)"
380,380,652,Charlock,train_256x256x3/Charlock/ffe349114.png,1,6,6,"(744, 744, 3)"
381,381,597,Charlock,train_256x256x3/Charlock/ddb90e66a.png,1,4,6,"(401, 401, 3)"
382,382,343,Charlock,train_256x256x3/Charlock/3c75e7d79.png,1,5,6,"(1390, 1390, 3)"
383,383,336,Charlock,train_256x256x3/Charlock/36fad6f5d.png,1,0,6,"(581, 581, 3)"
384,384,345,Charlock,train_256x256x3/Charlock/3d957e19d.png,1,6,6,"(797, 797, 3)"
385,385,636,Charlock,train_256x256x3/Charlock/f1f9ab9b0.png,1,5,6,"(546, 546, 3)"
386,386,508,Charlock,train_256x256x3/Charlock/a7f1b995f.png,1,9,6,"(1037, 1037, 3)"
387,387,397,Charlock,train_256x256x3/Charlock/66e9a00b7.png,1,8,6,"(388, 388, 3)"
388,388,415,Charlock,train_256x256x3/Charlock/6e31a4a1b.png,1,3,6,"(244, 244, 3)"
389,389,525,Charlock,train_256x256x3/Charlock/b1b089347.png,1,8,6,"(379, 379, 3)"
390,390,598,Charlock,train_256x256x3/Charlock/ddcc7d9bf.png,1,4,6,"(170, 170, 3)"
391,391,394,Charlock,train_256x256x3/Charlock/654bb174e.png,1,2,6,"(184, 184, 3)"
392,392,379,Charlock,train_256x256x3/Charlock/5b8301d7f.png,1,6,6,"(857, 857, 3)"
393,393,292,Charlock,train_256x256x3/Charlock/145635854.png,1,3,6,"(218, 218, 3)"
394,394,313,Charlock,train_256x256x3/Charlock/1fe41c75c.png,1,9,6,"(166, 166, 3)"
395,395,611,Charlock,train_256x256x3/Charlock/e5d2875b4.png,1,3,6,"(188, 188, 3)"
396,396,561,Charlock,train_256x256x3/Charlock/c842c829b.png,1,8,6,"(423, 423, 3)"
397,397,486,Charlock,train_256x256x3/Charlock/982f40990.png,1,9,6,"(353, 353, 3)"
398,398,272,Charlock,train_256x256x3/Charlock/0b2fba287.png,1,3,6,"(325, 325, 3)"
399,399,331,Charlock,train_256x256x3/Charlock/34ada5879.png,1,5,6,"(586, 586, 3)"
400,400,569,Charlock,train_256x256x3/Charlock/caa43063c.png,1,4,6,"(638, 638, 3)"
401,401,349,Charlock,train_256x256x3/Charlock/410598462.png,1,9,6,"(232, 232, 3)"
402,402,602,Charlock,train_256x256x3/Charlock/de2cf9517.png,1,1,6,"(286, 286, 3)"
403,403,436,Charlock,train_256x256x3/Charlock/78c15e337.png,1,5,6,"(227, 227, 3)"
404,404,280,Charlock,train_256x256x3/Charlock/0edcd02cd.png,1,8,6,"(523, 523, 3)"
405,405,267,Charlock,train_256x256x3/Charlock/0537577cd.png,1,2,6,"(818, 818, 3)"
406,406,303,Charlock,train_256x256x3/Charlock/1aae936b7.png,1,9,6,"(464, 464, 3)"
407,407,514,Charlock,train_256x256x3/Charlock/abe5f09d9.png,1,4,6,"(416, 416, 3)"
408,408,289,Charlock,train_256x256x3/Charlock/137d1ed87.png,1,5,6,"(955, 955, 3)"
409,409,384,Charlock,train_256x256x3/Charlock/5e2a94fb3.png,1,9,6,"(629, 629, 3)"
410,410,497,Charlock,train_256x256x3/Charlock/9ffcb543c.png,1,5,6,"(163, 163, 3)"
411,411,347,Charlock,train_256x256x3/Charlock/3e3cb2246.png,1,7,6,"(150, 150, 3)"
412,412,432,Charlock,train_256x256x3/Charlock/75e838f3e.png,1,3,6,"(400, 400, 3)"
413,413,400,Charlock,train_256x256x3/Charlock/67e37de9b.png,1,9,6,"(530, 530, 3)"
414,414,429,Charlock,train_256x256x3/Charlock/74dc2a5ae.png,1,6,6,"(360, 360, 3)"
415,415,294,Charlock,train_256x256x3/Charlock/1639ed813.png,1,2,6,"(428, 428, 3)"
416,416,559,Charlock,train_256x256x3/Charlock/c7ac56c83.png,1,8,6,"(210, 210, 3)"
417,417,584,Charlock,train_256x256x3/Charlock/d633facf4.png,1,1,6,"(676, 676, 3)"
418,418,346,Charlock,train_256x256x3/Charlock/3e2cf6dc3.png,1,6,6,"(174, 174, 3)"
419,419,263,Charlock,train_256x256x3/Charlock/022179d65.png,1,8,6,"(466, 466, 3)"
420,420,327,Charlock,train_256x256x3/Charlock/30a669574.png,1,9,6,"(193, 193, 3)"
421,421,596,Charlock,train_256x256x3/Charlock/dd021836c.png,1,0,6,"(430, 430, 3)"
422,422,537,Charlock,train_256x256x3/Charlock/bac8b25d8.png,1,6,6,"(154, 154, 3)"
423,423,489,Charlock,train_256x256x3/Charlock/9a3903864.png,1,5,6,"(1035, 1035, 3)"
424,424,524,Charlock,train_256x256x3/Charlock/b182916bb.png,1,6,6,"(513, 513, 3)"
425,425,268,Charlock,train_256x256x3/Charlock/084a9cb18.png,1,7,6,"(214, 214, 3)"
426,426,425,Charlock,train_256x256x3/Charlock/72f587775.png,1,8,6,"(135, 135, 3)"
427,427,290,Charlock,train_256x256x3/Charlock/13d67633c.png,1,3,6,"(393, 393, 3)"
428,428,307,Charlock,train_256x256x3/Charlock/1d9676402.png,1,9,6,"(371, 371, 3)"
429,429,445,Charlock,train_256x256x3/Charlock/7ed1aa0b2.png,1,1,6,"(129, 129, 3)"
430,430,641,Charlock,train_256x256x3/Charlock/f67425c37.png,1,4,6,"(874, 874, 3)"
431,431,550,Charlock,train_256x256x3/Charlock/c1b1e4f9d.png,1,7,6,"(185, 185, 3)"
432,432,625,Charlock,train_256x256x3/Charlock/ed260e354.png,1,9,6,"(297, 297, 3)"
433,433,288,Charlock,train_256x256x3/Charlock/137c4e78e.png,1,4,6,"(351, 351, 3)"
434,434,404,Charlock,train_256x256x3/Charlock/6a0d339e2.png,1,1,6,"(165, 165, 3)"
435,435,310,Charlock,train_256x256x3/Charlock/1e808df13.png,1,4,6,"(358, 358, 3)"
436,436,637,Charlock,train_256x256x3/Charlock/f340a3378.png,1,2,6,"(1167, 1167, 3)"
437,437,442,Charlock,train_256x256x3/Charlock/7be37a159.png,1,9,6,"(370, 370, 3)"
438,438,554,Charlock,train_256x256x3/Charlock/c39fea9e3.png,1,2,6,"(461, 461, 3)"
439,439,383,Charlock,train_256x256x3/Charlock/5db43df54.png,1,5,6,"(351, 351, 3)"
440,440,638,Charlock,train_256x256x3/Charlock/f39a873f8.png,1,8,6,"(988, 988, 3)"
441,441,577,Charlock,train_256x256x3/Charlock/d2f07f3af.png,1,4,6,"(184, 184, 3)"
442,442,321,Charlock,train_256x256x3/Charlock/299c79409.png,1,5,6,"(841, 841, 3)"
443,443,522,Charlock,train_256x256x3/Charlock/b10562f56.png,1,8,6,"(544, 544, 3)"
444,444,413,Charlock,train_256x256x3/Charlock/6d8b4041a.png,1,8,6,"(368, 368, 3)"
445,445,516,Charlock,train_256x256x3/Charlock/adc0ca647.png,1,4,6,"(129, 129, 3)"
446,446,507,Charlock,train_256x256x3/Charlock/a7a3c2a2f.png,1,1,6,"(152, 152, 3)"
447,447,600,Charlock,train_256x256x3/Charlock/de0e95661.png,1,5,6,"(397, 397, 3)"
448,448,378,Charlock,train_256x256x3/Charlock/5a6794cb7.png,1,4,6,"(1037, 1037, 3)"
449,449,572,Charlock,train_256x256x3/Charlock/ce5473300.png,1,8,6,"(160, 160, 3)"
450,450,341,Charlock,train_256x256x3/Charlock/3b8b3e7be.png,1,2,6,"(154, 154, 3)"
451,451,536,Charlock,train_256x256x3/Charlock/ba2e2326d.png,1,5,6,"(602, 602, 3)"
452,452,510,Charlock,train_256x256x3/Charlock/a89ee4eb7.png,1,0,6,"(946, 946, 3)"
453,453,549,Charlock,train_256x256x3/Charlock/c19bc586d.png,1,8,6,"(165, 165, 3)"
454,454,427,Charlock,train_256x256x3/Charlock/73ddcfa90.png,1,6,6,"(190, 190, 3)"
455,455,542,Charlock,train_256x256x3/Charlock/bec896ebd.png,1,5,6,"(591, 591, 3)"
456,456,405,Charlock,train_256x256x3/Charlock/6a23010e3.png,1,8,6,"(289, 289, 3)"
457,457,590,Charlock,train_256x256x3/Charlock/d9d4e0305.png,1,5,6,"(396, 396, 3)"
458,458,493,Charlock,train_256x256x3/Charlock/9cdf5eb74.png,1,6,6,"(1582, 1582, 3)"
459,459,587,Charlock,train_256x256x3/Charlock/d8bd75282.png,1,9,6,"(397, 397, 3)"
460,460,363,Charlock,train_256x256x3/Charlock/4cf7fd2d0.png,1,1,6,"(371, 371, 3)"
461,461,361,Charlock,train_256x256x3/Charlock/4bbc8083f.png,1,2,6,"(386, 386, 3)"
462,462,377,Charlock,train_256x256x3/Charlock/5883bf7ce.png,1,2,6,"(204, 204, 3)"
463,463,420,Charlock,train_256x256x3/Charlock/6fb06e7ea.png,1,2,6,"(456, 456, 3)"
464,464,463,Charlock,train_256x256x3/Charlock/88c8cbb35.png,1,4,6,"(160, 160, 3)"
465,465,269,Charlock,train_256x256x3/Charlock/08fcc43a7.png,1,4,6,"(166, 166, 3)"
466,466,443,Charlock,train_256x256x3/Charlock/7cfc5943e.png,1,0,6,"(1075, 1076, 3)"
467,467,308,Charlock,train_256x256x3/Charlock/1da9ac0ba.png,1,9,6,"(185, 185, 3)"
468,468,389,Charlock,train_256x256x3/Charlock/6266112a8.png,1,1,6,"(170, 170, 3)"
469,469,291,Charlock,train_256x256x3/Charlock/143f07e0d.png,1,1,6,"(312, 312, 3)"
470,470,517,Charlock,train_256x256x3/Charlock/ae00ed5e0.png,1,2,6,"(305, 305, 3)"
471,471,481,Charlock,train_256x256x3/Charlock/946b7baea.png,1,5,6,"(371, 371, 3)"
472,472,371,Charlock,train_256x256x3/Charlock/5283b8c96.png,1,5,6,"(466, 466, 3)"
473,473,538,Charlock,train_256x256x3/Charlock/bacbdf153.png,1,3,6,"(341, 341, 3)"
474,474,555,Charlock,train_256x256x3/Charlock/c45aa7507.png,1,4,6,"(179, 179, 3)"
475,475,471,Charlock,train_256x256x3/Charlock/8dd1dbca2.png,1,9,6,"(164, 164, 3)"
476,476,558,Charlock,train_256x256x3/Charlock/c6368b901.png,1,3,6,"(153, 153, 3)"
477,477,334,Charlock,train_256x256x3/Charlock/35e06a98d.png,1,5,6,"(435, 435, 3)"
478,478,368,Charlock,train_256x256x3/Charlock/51b461a5e.png,1,3,6,"(1216, 1216, 3)"
479,479,526,Charlock,train_256x256x3/Charlock/b207ff8b2.png,1,7,6,"(407, 407, 3)"
480,480,479,Charlock,train_256x256x3/Charlock/921ef57b0.png,1,2,6,"(447, 447, 3)"
481,481,393,Charlock,train_256x256x3/Charlock/6535bc073.png,1,8,6,"(155, 155, 3)"
482,482,595,Charlock,train_256x256x3/Charlock/dccc5c0a7.png,1,2,6,"(430, 430, 3)"
483,483,566,Charlock,train_256x256x3/Charlock/c9a504525.png,1,2,6,"(935, 935, 3)"
484,484,370,Charlock,train_256x256x3/Charlock/526a7944e.png,1,3,6,"(176, 176, 3)"
485,485,441,Charlock,train_256x256x3/Charlock/7b4d1832b.png,1,9,6,"(422, 422, 3)"
486,486,356,Charlock,train_256x256x3/Charlock/4537042f3.png,1,3,6,"(528, 528, 3)"
487,487,283,Charlock,train_256x256x3/Charlock/100f53f2a.png,1,7,6,"(188, 188, 3)"
488,488,438,Charlock,train_256x256x3/Charlock/79e819019.png,1,4,6,"(317, 317, 3)"
489,489,570,Charlock,train_256x256x3/Charlock/cb142c018.png,1,6,6,"(246, 246, 3)"
490,490,326,Charlock,train_256x256x3/Charlock/307dcba5f.png,1,4,6,"(282, 282, 3)"
491,491,607,Charlock,train_256x256x3/Charlock/e260cb2db.png,1,5,6,"(456, 456, 3)"
492,492,354,Charlock,train_256x256x3/Charlock/43b607981.png,1,9,6,"(178, 178, 3)"
493,493,506,Charlock,train_256x256x3/Charlock/a6e31acae.png,1,2,6,"(498, 498, 3)"
494,494,302,Charlock,train_256x256x3/Charlock/1a92d7c2a.png,1,6,6,"(520, 520, 3)"
495,495,287,Charlock,train_256x256x3/Charlock/12c18399b.png,1,7,6,"(475, 475, 3)"
496,496,348,Charlock,train_256x256x3/Charlock/40ae56209.png,1,1,6,"(432, 432, 3)"
497,497,519,Charlock,train_256x256x3/Charlock/ae66022e7.png,1,7,6,"(234, 234, 3)"
498,498,484,Charlock,train_256x256x3/Charlock/961517fac.png,1,4,6,"(382, 382, 3)"
499,499,535,Charlock,train_256x256x3/Charlock/ba2cfd858.png,1,7,6,"(186, 186, 3)"
500,500,328,Charlock,train_256x256x3/Charlock/3217ef372.png,1,0,6,"(174, 174, 3)"
501,501,369,Charlock,train_256x256x3/Charlock/523c4c9dd.png,1,5,6,"(250, 250, 3)"
502,502,419,Charlock,train_256x256x3/Charlock/6fa73fdf6.png,1,6,6,"(469, 469, 3)"
503,503,466,Charlock,train_256x256x3/Charlock/8b35222d0.png,1,7,6,"(376, 376, 3)"
504,504,527,Charlock,train_256x256x3/Charlock/b3b28cf8e.png,1,9,6,"(160, 160, 3)"
505,505,387,Charlock,train_256x256x3/Charlock/5f331f09c.png,1,4,6,"(326, 326, 3)"
506,506,322,Charlock,train_256x256x3/Charlock/2d9af457e.png,1,6,6,"(437, 437, 3)"
507,507,630,Charlock,train_256x256x3/Charlock/eeee9e96c.png,1,0,6,"(281, 281, 3)"
508,508,276,Charlock,train_256x256x3/Charlock/0d5f555a3.png,1,0,6,"(1135, 1135, 3)"
509,509,325,Charlock,train_256x256x3/Charlock/303cfad91.png,1,4,6,"(987, 987, 3)"
510,510,453,Charlock,train_256x256x3/Charlock/83ac9fba2.png,1,1,6,"(381, 381, 3)"
511,511,576,Charlock,train_256x256x3/Charlock/d1b362c43.png,1,1,6,"(1146, 1146, 3)"
512,512,333,Charlock,train_256x256x3/Charlock/350a133fe.png,1,6,6,"(503, 503, 3)"
513,513,428,Charlock,train_256x256x3/Charlock/7427b0007.png,1,4,6,"(514, 514, 3)"
514,514,534,Charlock,train_256x256x3/Charlock/b87ad78b7.png,1,5,6,"(170, 170, 3)"
515,515,460,Charlock,train_256x256x3/Charlock/87168f1c7.png,1,9,6,"(142, 142, 3)"
516,516,495,Charlock,train_256x256x3/Charlock/9df7399d3.png,1,5,6,"(164, 164, 3)"
517,517,458,Charlock,train_256x256x3/Charlock/85f558e39.png,1,9,6,"(347, 347, 3)"
518,518,532,Charlock,train_256x256x3/Charlock/b7b28f840.png,1,6,6,"(168, 168, 3)"
519,519,430,Charlock,train_256x256x3/Charlock/75ae3b231.png,1,6,6,"(824, 824, 3)"
520,520,601,Charlock,train_256x256x3/Charlock/de1dc1b00.png,1,6,6,"(910, 910, 3)"
521,521,319,Charlock,train_256x256x3/Charlock/25cab77ab.png,1,6,6,"(322, 322, 3)"
522,522,594,Charlock,train_256x256x3/Charlock/dc20df305.png,1,4,6,"(217, 217, 3)"
523,523,567,Charlock,train_256x256x3/Charlock/ca1aaeb27.png,1,9,6,"(198, 198, 3)"
524,524,411,Charlock,train_256x256x3/Charlock/6c64e78b5.png,1,1,6,"(492, 492, 3)"
525,525,531,Charlock,train_256x256x3/Charlock/b5b065c02.png,1,1,6,"(169, 169, 3)"
526,526,557,Charlock,train_256x256x3/Charlock/c61d3ee3c.png,1,5,6,"(481, 481, 3)"
527,527,375,Charlock,train_256x256x3/Charlock/57b972eb5.png,1,3,6,"(131, 131, 3)"
528,528,574,Charlock,train_256x256x3/Charlock/d04eff450.png,1,6,6,"(422, 422, 3)"
529,529,385,Charlock,train_256x256x3/Charlock/5e5644439.png,1,7,6,"(134, 134, 3)"
530,530,492,Charlock,train_256x256x3/Charlock/9c55fa55a.png,1,7,6,"(358, 358, 3)"
531,531,480,Charlock,train_256x256x3/Charlock/92209cbd5.png,1,6,6,"(350, 350, 3)"
532,532,352,Charlock,train_256x256x3/Charlock/42203bff1.png,1,3,6,"(181, 181, 3)"
533,533,431,Charlock,train_256x256x3/Charlock/75dcfc459.png,1,5,6,"(831, 831, 3)"
